stage,band,macd_mode,exit,lookahead,n_closed,n_open,win_rate,base_rate,z,p_value,expected_wins,wins,mean_ret,median_ret,mean_hold_bars,median_hold_bars,profit_factor,edge_pp,symbols_scored,symbols_with_positive_edge
S,b_50_80,both,trail_5,False,192,2,0.46875,0.5610923741728336,-2.6715478131980928,0.9962248842354867,107.72973584118405,90.0,0.019360764400478337,-0.008225981678669225,18.223958333333332,11.0,1.7033253445632561,-9.234237417283364,5,1
S,b_50_80,both,trail_10,False,144,3,0.4236111111111111,0.5817866201764285,-3.994883564266618,0.9999676369726135,83.7772733054057,61.0,0.06985624081775743,-0.013875898244743945,45.875,25.0,2.699842374108712,-15.817550906531736,4,0
S,b_50_80,both,fixed_5,False,246,0,0.5772357723577236,0.5315417613032172,1.3740605437477207,0.08471144366953687,130.75927328059143,142.0,0.011259199008929664,0.00828449641218909,5.0,5.0,1.66948794105725,4.569401105450643,5,3
S,b_50_80,both,fixed_10,False,214,0,0.602803738317757,0.5539937845297559,1.3698604048243606,0.08536524087796926,118.55466988936777,129.0,0.020821874143539747,0.016058649021721383,10.0,10.0,1.991030243819807,4.880995378800113,5,4
S,b_50_80,both,fixed_20,False,190,0,0.6052631578947368,0.5658583934018353,1.0275469533540476,0.1520814940074638,107.51309474634871,115.0,0.037698785539421166,0.023939798684837754,20.0,20.0,2.4078000871697665,3.9404764492901534,5,4
S,b_50_80,hist_rising,death_cross,False,547,0,0.42413162705667273,0.5327043293106838,-5.1431246003619355,0.9999998648968589,291.38926813294404,232.0,0.00957806983742121,-0.006342856338491187,5.173674588665448,5.0,1.574138653839179,-10.857270225401106,5,0
S,b_50_80,hist_rising,k_turn_down,False,547,0,0.4460694698354662,0.5228612413986055,-3.6436795733169784,0.999865616007845,286.0050990450372,244.0,0.007203639533383914,-0.0028507909445549817,3.2175502742230346,3.0,1.545175115276845,-7.679177156313926,5,0
S,b_50_80,hist_rising,k_over_80,False,346,0,0.7687861271676301,0.5488242400251039,8.218994609180461,1.0260813329165273e-16,189.89318704868595,266.0,0.022321693460205724,0.02332351865934601,16.820809248554912,6.5,1.9472976020078077,21.996188714252618,5,5
S,b_50_80,hist_rising,macd_death,False,383,1,0.4856396866840731,0.5582378223280062,-2.9286718474633466,0.9982979319994226,213.80508595162638,186.0,0.023718124189489338,-0.0007091739290330246,15.485639686684074,12.0,1.9622986212671727,-7.259813564393314,5,0
S,b_50_80,hist_rising,trail_5,False,331,2,0.4622356495468278,0.5583948034630171,-3.605239015492545,0.9998440671171577,184.82867994625866,153.0,0.01982699845905615,-0.010125066150745154,17.220543806646525,11.0,1.703091718110579,-9.615915391618929,5,0
S,b_50_80,hist_rising,trail_10,False,194,3,0.4639175257731959,0.5751112603650107,-3.2556733002368614,0.9994343808199004,111.57158451081207,90.0,0.06816097551086175,-0.010617923743355684,44.57216494845361,24.0,2.6999699923834526,-11.119373459181482,4,0
S,b_50_80,hist_rising,fixed_5,False,476,0,0.5672268907563025,0.5329766332855082,1.4538352179571625,0.07299599843112939,253.69687744390188,270.0,0.008659146255942485,0.005990007703835176,5.0,5.0,1.481037287942794,3.4250257470794354,5,4
S,b_50_80,hist_rising,fixed_10,False,405,0,0.5679012345679012,0.5554537293671121,0.45493933349756854,0.3245764421997064,224.9587603936804,230.0,0.017778118006001185,0.011845990543279061,10.0,10.0,1.7686032430288214,1.2447505200789077,5,2
S,b_50_80,hist_rising,fixed_20,False,323,1,0.6068111455108359,0.5683113139951143,1.3481210951925562,0.08880971877192018,183.5645544204219,196.0,0.030190854020047925,0.02364396035341132,20.0,20.0,2.001974123608559,3.849983151572167,5,4
S,b_50_80,recent_cross,death_cross,False,123,0,0.5040650406504065,0.5359724035888215,-0.8014314576671369,0.7885590451205915,65.92460564142505,62.0,0.024618441981042148,0.0005410866637123313,5.869918699186992,6.0,2.879778764022501,-3.1907362938415007,4,2
S,b_50_80,recent_cross,k_turn_down,False,123,0,0.5447154471544715,0.5253056060292313,0.3412643688957191,0.3664522845309408,64.61258954159544,67.0,0.020643432688569545,0.003805123923542597,3.7804878048780486,4.0,2.7572077130640675,1.9409841125240246,4,3
S,b_50_80,recent_cross,k_over_80,False,109,0,0.7981651376146789,0.5456194118169398,5.227719577941937,8.580676510449871e-08,59.472515888046445,87.0,0.02393883216607633,0.03409462344048819,15.541284403669724,6.0,1.8886245290240964,25.254572579773903,4,4
S,b_50_80,recent_cross,macd_death,False,119,0,0.47058823529411764,0.551925906799508,-1.882502655635768,0.9701161001751787,65.67918290914146,56.0,0.030765920273747478,-0.001935088112101746,12.378151260504202,10.0,2.349770819276483,-8.13376715053904,4,1
S,b_50_80,recent_cross,trail_5,False,102,2,0.49019607843137253,0.5617907725282244,-1.5672314806438208,0.9414697027008968,57.30265879787889,50.0,0.03628789412116656,-0.0023109877738586304,19.54901960784314,11.0,2.5660210200584372,-7.159469409685188,4,1
S,b_50_80,recent_cross,trail_10,False,81,3,0.49382716049382713,0.5874095998959356,-1.8590660620409751,0.9684911124735105,47.58017759157078,40.0,0.1104760911786248,0.0,52.7037037037037,27.0,4.195032552815571,-9.358243940210842,4,0
S,b_50_80,recent_cross,fixed_5,False,114,0,0.5964912280701754,0.533239140898604,1.2613932394636824,0.10358360142723377,60.78926206244086,68.0,0.015993308345398034,0.012132116128850012,5.0,5.0,2.012302462840666,6.325208717157138,4,3
S,b_50_80,recent_cross,fixed_10,False,113,0,0.584070796460177,0.5553126182996724,0.5213159155686541,0.30107335782033473,62.75032586786298,66.0,0.02313040279632401,0.016438144208519523,10.0,10.0,1.931946279196732,2.8758178160504633,4,3
S,b_50_80,recent_cross,fixed_20,False,110,0,0.6909090909090909,0.5688272069216045,2.500649483451327,0.006198290222901199,62.570992761376495,76.0,0.047948440441664235,0.028679874749456102,20.0,20.0,2.5419962593982937,12.208188398748643,4,3
S,b_50_80,dif_rising,death_cross,False,525,0,0.43047619047619046,0.5330347428734842,-4.763272310015952,0.9999990476074219,279.8432400085792,226.0,0.011210566194288106,-0.005584372316829067,5.196190476190476,5.0,1.6857953208234027,-10.255855239729373,5,0
S,b_50_80,dif_rising,k_turn_down,False,525,0,0.44952380952380955,0.5234111531078546,-3.437955369643961,0.9997069378529451,274.79085538162366,236.0,0.008488063852573762,-0.0028507909445549817,3.2495238095238097,3.0,1.6381565296864224,-7.388734358404503,5,0
S,b_50_80,dif_rising,k_over_80,False,340,0,0.7647058823529411,0.5480732299140547,8.020321863308986,5.273421851885206e-16,186.3448981707786,260.0,0.018110708607939216,0.022816709135519364,16.847058823529412,6.0,1.7172436173685568,21.66326524388864,5,5
S,b_50_80,dif_rising,macd_death,False,369,1,0.4634146341463415,0.5570961387502404,-3.6938513112529376,0.9998895585051123,205.5684751988387,171.0,0.02039192160264653,-0.004163190318401511,15.043360433604336,12.0,1.7948518935912088,-9.368150460389895,5,0
S,b_50_80,dif_rising,trail_5,False,322,2,0.468944099378882,0.5593328977256097,-3.3477399681519335,0.999592632911197,180.10519306764633,151.0,0.02215502471182511,-0.008941231862505838,17.763975155279503,11.0,1.7973671152950386,-9.03887983467277,5,1
S,b_50_80,dif_rising,trail_10,False,196,3,0.4642857142857143,0.5762992831699003,-3.2956784823015903,0.9995090784353777,112.95465950130045,91.0,0.06792471417636116,-0.009037462729626466,44.38775510204081,24.0,2.6899070241673013,-11.201356888418601,4,0
S,b_50_80,dif_rising,fixed_5,False,461,0,0.559652928416486,0.5332752149270841,1.0899723938555,0.13786265239800682,245.83987408138574,258.0,0.009964868055904866,0.006329852806597369,5.0,5.0,1.5666382498599805,2.6377713489401877,5,4
S,b_50_80,dif_rising,fixed_10,False,392,0,0.5663265306122449,0.5554328973447098,0.3838744180527893,0.35053576393206454,217.72969575912626,222.0,0.017551784451919208,0.009659862560861154,10.0,10.0,1.7453424138344604,1.0893633267535119,5,2
S,b_50_80,dif_rising,fixed_20,False,321,1,0.5950155763239875,0.5684882189590394,0.9079044401630084,0.18196435576057945,182.48471828585167,191.0,0.02800330257308539,0.020995095019141097,20.0,20.0,1.8793379671124324,2.6527357364948045,5,5
S,b_20_80,none,death_cross,False,1371,1,0.42523705324580596,0.5365214413300375,-8.308073632768577,1.0,735.5708960634815,583.0,0.008484687248502501,-0.006997794137796554,6.017505470459518,6.0,1.415967544913244,-11.128438808423159,5,0
S,b_20_80,none,k_turn_down,False,1372,0,0.44169096209912534,0.5259816843039488,-6.289014876300901,0.9999999998402566,721.6468708650177,606.0,0.006005356647950679,-0.004230110609106608,3.741253644314869,3.0,1.3770522459506056,-8.429072220482341,5,0
S,b_20_80,none,k_over_80,False,543,2,0.7587476979742173,0.5578283642972214,9.443729018952787,1.7987177075511706e-21,302.9008018133912,412.0,0.0220718869089201,0.027122752500294833,20.222836095764272,12.0,1.8162315159226665,20.09193336769959,5,5
S,b_20_80,none,macd_death,False,695,2,0.5266187050359712,0.5654577183704423,-2.116252810640504,0.9828383440751148,392.99311426745743,366.0,0.023056810111621907,0.005470243426703103,19.572661870503598,17.0,1.6882103809686426,-3.883901333447115,5,1
S,b_20_80,none,trail_5,False,763,5,0.43905635648754915,0.5547297006118589,-6.510669679578307,0.9999999999625917,423.2587615668483,335.0,0.01705765694424274,-0.011548950370891986,15.769331585845347,9.0,1.5472112529289723,-11.567334412430974,5,0
S,b_20_80,none,trail_10,False,414,5,0.4106280193236715,0.5646530668330849,-6.4478094131694705,0.9999999999432608,233.76636966889714,170.0,0.04419367850799512,-0.02722925105042273,34.028985507246375,17.0,1.91224558222693,-15.402504750941343,4,0
S,b_20_80,none,fixed_5,False,1169,0,0.5705731394354149,0.5337547963251856,2.497347682306809,0.006256310368643369,623.9593569041419,667.0,0.007713233467932056,0.006761998213912879,5.0,5.0,1.3932048914220978,3.6818343110229246,5,5
S,b_20_80,none,fixed_10,False,936,0,0.5480769230769231,0.556031400470005,-0.5235657252133313,0.6997096870478808,520.4453908399247,513.0,0.009852160976059562,0.008308508970164441,10.0,10.0,1.3390757147391124,-0.795447739308186,5,2
S,b_20_80,none,fixed_20,False,620,4,0.5709677419354838,0.5692405389865411,0.046530612124872,0.4814436677777971,352.9291341716555,354.0,0.020321588752769848,0.01926983098628876,20.0,20.0,1.529211529380531,0.17272029489426854,5,3
S,b_20_80,dif_gt_dea,death_cross,False,496,0,0.4415322580645161,0.5300679490879279,-4.002611453178287,0.9999686764301197,262.9137027476122,219.0,0.013115994400466438,-0.004900379752222683,5.342741935483871,5.0,1.7113064802585303,-8.853569102341174,5,0
S,b_20_80,dif_gt_dea,k_turn_down,False,496,0,0.4536290322580645,0.5209723750966808,-3.0511140534948784,0.9988600302443026,258.4022980479537,225.0,0.009534493531425981,-0.0037061418741159424,3.370967741935484,3.0,1.610817858399795,-6.734334283861632,5,0
S,b_20_80,dif_gt_dea,k_over_80,False,298,1,0.7818791946308725,0.5459945662827306,8.168158247569064,1.5656650119301144e-16,162.70638075225372,233.0,0.022754870918326703,0.02726605118193448,17.44295302013423,7.5,1.888056599508119,23.588462834814194,5,5
S,b_20_80,dif_gt_dea,macd_death,False,324,0,0.4444444444444444,0.5492420802133382,-3.861288262834805,0.9999436046328108,177.95443398912158,144.0,0.02756194574558342,-0.009336133653156664,13.42283950617284,11.0,1.960492339799412,-10.479763576889379,5,0
S,b_20_80,dif_gt_dea,trail_5,False,328,2,0.49390243902439024,0.5538007982274802,-2.2537613157955056,0.987894406174902,181.6466618186135,162.0,0.02637610913463427,-0.0013682211287174284,17.146341463414632,10.0,1.952277695640973,-5.989835920308995,5,0
S,b_20_80,dif_gt_dea,trail_10,False,226,3,0.4690265486725664,0.5710574871392873,-3.211005485010528,0.9993386429496177,129.05899209347893,106.0,0.07083544954389417,-0.009352618037352822,40.8141592920354,21.0,2.622608809128536,-10.20309384667209,4,0
S,b_20_80,dif_gt_dea,fixed_5,False,436,0,0.5711009174311926,0.529867476040272,1.6791993148117212,0.046556602739595714,231.02221955355859,249.0,0.011032710972396586,0.00997126508967694,5.0,5.0,1.545229088400466,4.123344139092067,5,4
S,b_20_80,dif_gt_dea,fixed_10,False,365,0,0.5616438356164384,0.5516136172599435,0.33322979615440507,0.3694804140507265,201.33897029987938,205.0,0.017231376953333054,0.009743778171063422,10.0,10.0,1.666314284914547,1.0030218356494869,5,3
S,b_20_80,dif_gt_dea,fixed_20,False,301,0,0.5980066445182725,0.5630088523865465,1.1714089945294794,0.1207172092908369,169.46566456835052,180.0,0.03168298835414247,0.02658786245875122,20.0,20.0,1.874855985569848,3.4997792131725936,5,4
S,b_20_80,dif_gt_zero,death_cross,False,740,0,0.4418918918918919,0.5364257089092901,-5.2045653786087795,0.9999999027744206,396.9550245928747,327.0,0.01012317751440008,-0.004744888617958798,5.559459459459459,5.0,1.6222880745212211,-9.453381701739822,5,0
S,b_20_80,dif_gt_zero,k_turn_down,False,740,0,0.4756756756756757,0.5264707488933231,-2.808222122764166,0.9975092073246098,389.5883541810591,352.0,0.008604591882168118,-0.0013552151287955505,3.5337837837837838,3.0,1.7091745111160093,-5.079507321764742,5,0
S,b_20_80,dif_gt_zero,k_over_80,False,430,0,0.7651162790697674,0.5565501979961711,8.712937426877934,1.4805005712032125e-18,239.3165851383536,329.0,0.019920502113921667,0.025405540528961268,18.66046511627907,9.0,1.8085791545032066,20.85660810735963,5,5
S,b_20_80,dif_gt_zero,macd_death,False,479,1,0.5469728601252609,0.5647316049050313,-0.8346990336780203,0.7980564070601222,270.50643874951,262.0,0.021042333532763698,0.006387175564239289,17.194154488517746,14.0,1.8442055164113553,-1.7758744779770352,5,2
S,b_20_80,dif_gt_zero,trail_5,False,394,2,0.4720812182741117,0.5622709944672896,-3.6889394820318384,0.9998874046143279,221.53477182011207,186.0,0.020253289791770723,-0.006847054335530234,17.621827411167512,11.0,1.7129720014794163,-9.018977619317786,5,0
S,b_20_80,dif_gt_zero,trail_10,False,219,3,0.4063926940639269,0.5755083240938652,-5.205943513664847,0.9999999034933216,126.03632297655648,89.0,0.050801543539497916,-0.01929132235083275,40.406392694063925,21.0,2.1308221201121755,-16.91156300299383,4,0
S,b_20_80,dif_gt_zero,fixed_5,False,640,0,0.5890625,0.5358252155210289,2.6643001418118417,0.003857434702471175,342.9281379334585,377.0,0.010205633950644392,0.007995184876340322,5.0,5.0,1.6280989606965433,5.323728447897114,5,4
S,b_20_80,dif_gt_zero,fixed_10,False,524,0,0.5782442748091603,0.5586603085611946,0.8602273655675327,0.19483186127945118,292.738001686066,303.0,0.013239731203579456,0.01409503426589287,10.0,10.0,1.52718667879613,1.9583966247965656,5,4
S,b_20_80,dif_gt_zero,fixed_20,False,386,2,0.572538860103627,0.5729988939931202,-0.0700933035970062,0.5279403017248554,221.1775730813444,221.0,0.02014272399150174,0.015622134724370795,20.0,20.0,1.5820629934577735,-0.046003388949322765,5,3
S,b_20_80,both,death_cross,False,289,0,0.45674740484429066,0.5304283150285174,-2.573002997173282,0.9949589832691584,153.29378304324152,132.0,0.01194323517371605,-0.004474333632959904,5.051903114186851,4.0,1.7365773769011954,-7.368091018422673,5,1
S,b_20_80,both,k_turn_down,False,289,0,0.47058823529411764,0.5220396025786487,-1.8121578237613758,0.965019093083063,150.86944514522946,136.0,0.009409772575709253,-0.0014471421513015947,3.283737024221453,3.0,1.7024106713576936,-5.145136728453103,5,1
S,b_20_80,both,k_over_80,False,216,0,0.7916666666666666,0.5444001021958165,7.271720647813372,1.7746851108920618e-13,117.59042207429636,171.0,0.01995341705135365,0.022998743245768005,15.708333333333334,5.0,1.9016384452843444,24.726656447085016,5,5
S,b_20_80,both,macd_death,False,222,0,0.44144144144144143,0.5468943378298561,-3.2330735553913437,0.9993876698703726,121.41054299822804,98.0,0.019713272710806536,-0.007075542923463296,10.522522522522523,9.0,1.9329263567425488,-10.545289638841465,5,0
S,b_20_80,both,trail_5,False,202,2,0.47029702970297027,0.5608817460067456,-2.6851620652921033,0.9963752677845351,113.29811269336261,95.0,0.020604553791070433,-0.008225981678669225,18.346534653465348,11.0,1.7555160888240449,-9.058471630377529,5,1
S,b_20_80,both,trail_10,False,150,3,0.4266666666666667,0.5817230499691685,-3.994674717578829,0.9999676084331729,87.25845749537527,64.0,0.07110743273319692,-0.014011403750413931,45.58,24.5,2.7150272605754027,-15.505638330250177,4,0
S,b_20_80,both,fixed_5,False,263,0,0.5817490494296578,0.5317362129671369,1.565554974418549,0.05872641893235229,139.846624010357,153.0,0.011779750359460205,0.00843891152356524,5.0,5.0,1.6927982565844772,5.0012836462520855,5,3
S,b_20_80,both,fixed_10,False,227,0,0.5947136563876652,0.5540775902784042,1.1667480601023807,0.12165606398797568,125.77561299319775,135.0,0.019433151806748896,0.015237706346747482,10.0,10.0,1.893218160323581,4.0636066109260955,5,4
S,b_20_80,both,fixed_20,False,200,0,0.6,0.5658403794339846,0.9075539244347169,0.182056973520127,113.16807588679691,120.0,0.03383754366533634,0.023538438485900315,20.0,20.0,2.2033323078260962,3.4159620566015403,5,3
S,b_20_80,hist_rising,death_cross,False,1297,1,0.4271395528141866,0.537004191846175,-7.980087532197513,0.9999999999999992,696.494436824489,554.0,0.008462234340551215,-0.007242736532837246,6.139552814186584,6.0,1.4072703628834857,-10.986463903198839,5,0
S,b_20_80,hist_rising,k_turn_down,False,1298,0,0.4422187981510015,0.5261679156232819,-6.094068679145474,0.999999999449618,682.96595447902,574.0,0.005541648737349955,-0.004230110609106608,3.788135593220339,3.0,1.3422568070883838,-8.39491174722804,5,0
S,b_20_80,hist_rising,k_over_80,False,528,2,0.7632575757575758,0.5577732736745454,9.523368768337484,8.382708572960541e-22,294.50428850016,403.0,0.02413531437019815,0.027923213424774773,20.160984848484848,12.0,1.910936952901005,20.54843020830304,5,5
S,b_20_80,hist_rising,macd_death,False,687,2,0.5240174672489083,0.5653510908388312,-2.2370259756097717,0.9873576788122238,388.39619940627705,360.0,0.023719256104797835,0.004782157549647614,19.395924308588064,17.0,1.713420468268304,-4.133362358992287,5,1
S,b_20_80,hist_rising,trail_5,False,745,5,0.44563758389261743,0.5548015923920251,-6.07465681862782,0.9999999993787342,413.32718633205866,332.0,0.018109140577169683,-0.010967818590993383,15.89530201342282,9.0,1.5841568497982403,-10.916400849940766,5,0
S,b_20_80,hist_rising,trail_10,False,410,5,0.4170731707317073,0.5646107750818299,-6.147738362959242,0.9999999996070223,231.49041778355027,171.0,0.045303145301220475,-0.02549725996723695,34.14878048780488,17.5,1.9431830165912691,-14.753760435012259,4,0
S,b_20_80,hist_rising,fixed_5,False,1122,0,0.571301247771836,0.5336724144423166,2.499919300250881,0.006211079997926727,598.7804490042793,641.0,0.007255681075331532,0.00674445667784862,5.0,5.0,1.3611289136117253,3.7628833329519384,5,5
S,b_20_80,hist_rising,fixed_10,False,905,0,0.5502762430939226,0.5558631621145202,-0.37232828723041683,0.6451757800015778,503.0561617136408,498.0,0.010290922332725917,0.00861700437696089,10.0,10.0,1.3543996293105496,-0.5586919020597603,5,2
S,b_20_80,hist_rising,fixed_20,False,609,3,0.5829228243021346,0.5695637866408325,0.628050263087731,0.264985506842212,346.864346064267,355.0,0.02286766912238977,0.021853830866936708,20.0,20.0,1.6071783509425264,1.3359037661302087,5,3
S,b_20_80,recent_cross,death_cross,False,204,0,0.47549019607843135,0.5342791474495955,-1.756770921866957,0.9605215683365802,108.99294607971748,97.0,0.022969508553147732,-0.0010549783524863576,6.205882352941177,6.0,2.3026268079060523,-5.878895137116413,5,1
S,b_20_80,recent_cross,k_turn_down,False,204,0,0.5147058823529411,0.5230985958358704,-0.3105104619044386,0.6219135975267703,106.71211355051756,105.0,0.016729023824232234,0.0008609718406131783,3.857843137254902,3.0,2.1095287190412453,-0.8392713482929248,5,3
S,b_20_80,recent_cross,k_over_80,False,156,1,0.7756410256410257,0.5489370261830507,5.64277310772067,8.366640101111517e-09,85.63417608455592,121.0,0.023051038501796326,0.03577093970807521,19.602564102564102,10.0,1.6991044766277372,22.67039994579749,4,4
S,b_20_80,recent_cross,macd_death,False,195,0,0.4512820512820513,0.5507113479195402,-2.8736885652267152,0.9979714559570325,107.38871284431035,88.0,0.032785083605540666,-0.006219060497898443,13.738461538461538,11.0,2.132837333706869,-9.942929663748895,4,0
S,b_20_80,recent_cross,trail_5,False,165,2,0.48484848484848486,0.556336740477233,-1.940991121110815,0.9738703228283685,91.79556217874345,80.0,0.035033198914157584,-0.0048387125400428666,18.939393939393938,9.0,2.285219226032412,-7.1488255628748165,4,1
S,b_20_80,recent_cross,trail_10,False,131,3,0.4580152671755725,0.5749170914014113,-2.8380844501391533,0.9977307413522506,75.31413897358489,60.0,0.09472814286999358,-0.011839915054986494,44.717557251908396,22.0,3.184042362340153,-11.690182422583884,4,0
S,b_20_80,recent_cross,fixed_5,False,189,0,0.5767195767195767,0.530729707939874,1.1955374152261524,0.11593856350339221,100.30791480063617,109.0,0.013137635825731422,0.011299494627586393,5.0,5.0,1.6812332063177957,4.59898687797028,4,4
S,b_20_80,recent_cross,fixed_10,False,185,0,0.5621621621621622,0.5522970830039664,0.19621844057506654,0.4222195975590057,102.17496035573379,104.0,0.022379294616378945,0.016310188322922414,10.0,10.0,1.7731692616571035,0.9865079158195789,4,3
S,b_20_80,recent_cross,fixed_20,False,171,0,0.6198830409356725,0.5633029259290977,1.4208981176213522,0.07767319016257067,96.32480033387571,106.0,0.04178935276691207,0.027979033212959248,20.0,20.0,2.0430215220231807,5.658011500657478,4,4
S,b_20_80,dif_rising,death_cross,False,1053,1,0.4301994301994302,0.5362084373223516,-6.943063325075192,0.9999999999980815,564.6274845004363,453.0,0.009805565114053104,-0.0071696054922406605,6.115859449192783,6.0,1.4751530911412887,-10.600900712292137,5,0
S,b_20_80,dif_rising,k_turn_down,False,1054,0,0.4459203036053131,0.5253919959351356,-5.205062708878138,0.9999999030344467,553.7631637156329,470.0,0.0067596889622128726,-0.004156087451578361,3.74573055028463,3.0,1.4210276458413607,-7.9471692329822545,5,0
S,b_20_80,dif_rising,k_over_80,False,486,2,0.7654320987654321,0.5539452053444607,9.390536360582857,2.9847742409821566e-21,269.2173697974079,372.0,0.021333786389823424,0.027173978017546063,19.084362139917694,10.0,1.8186022360661123,21.14868934209714,5,5
S,b_20_80,dif_rising,macd_death,False,610,2,0.48032786885245904,0.5615556132868248,-4.105883277785391,0.999979861358157,342.54892410496313,293.0,0.020628294635877918,-0.002306474664911795,18.07377049180328,15.0,1.6070002511142276,-8.122774443436576,5,0
S,b_20_80,dif_rising,trail_5,False,640,5,0.4453125,0.5540393919095777,-5.6120362816630625,0.9999999900020251,354.58521082212974,285.0,0.017795244353836843,-0.010925811418038278,15.8203125,9.0,1.5887744020000698,-10.872689190957773,5,0
S,b_20_80,dif_rising,trail_10,False,367,5,0.4087193460490463,0.5647346840056591,-6.1561920389423745,0.9999999996274257,207.25762903007688,150.0,0.04669105406324652,-0.027138617684278388,34.99182561307902,17.0,1.9842927634035368,-15.601533795661277,4,0
S,b_20_80,dif_rising,fixed_5,False,933,0,0.5712754555198285,0.5329193733465922,2.318398661646273,0.010213832365550736,497.2137753323706,533.0,0.00658876087885776,0.0069976608340431845,5.0,5.0,1.3193799972312243,3.8356082173236272,5,5
S,b_20_80,dif_rising,fixed_10,False,774,0,0.5439276485788114,0.5551039428443497,-0.6628977416033498,0.7463019758821536,429.6504517615267,421.0,0.009497237983589557,0.007093489363173,10.0,10.0,1.3172086548226618,-1.1176294265538345,5,2
S,b_20_80,dif_rising,fixed_20,False,533,3,0.574108818011257,0.5672206008282991,0.27859100099350514,0.3902793597829904,302.3285802414834,306.0,0.021185444796434146,0.020221722113036966,20.0,20.0,1.558303726165588,0.6888217182957956,5,3
S,b_00_80,none,death_cross,False,1547,1,0.4156431803490627,0.5354823029601828,-9.49661663506432,1.0,828.3911226794029,643.0,0.00667131872513651,-0.007839001274923874,6.103425985778927,6.0,1.2964523090279456,-11.983912261112012,5,0
S,b_00_80,none,k_turn_down,False,1548,0,0.42700258397932817,0.5250579727725584,-7.7624526827476865,0.9999999999999958,812.7897418519204,661.0,0.005378158397658304,-0.0048741705197383745,3.7693798449612403,3.0,1.3159453189332118,-9.805538879323022,5,0
S,b_00_80,none,k_over_80,False,552,2,0.7518115942028986,0.5583987598497268,9.167610562367049,2.4180980657689233e-20,308.2361154370492,415.0,0.019268460196452643,0.027110836673823302,20.84963768115942,12.0,1.653483779519795,19.34128343531718,5,5
S,b_00_80,none,macd_death,False,721,2,0.5256588072122053,0.5654071195010458,-2.204282243381614,0.9862477495366455,407.6585331602541,379.0,0.02221694383736115,0.005215181207629538,20.57975034674064,17.0,1.6105220798150799,-3.974831228884057,5,0
S,b_00_80,none,trail_5,False,870,5,0.435632183908046,0.5517864137823657,-6.969332837773548,0.9999999999984077,480.05417999065816,379.0,0.014854787857489648,-0.01281568748847467,15.23103448275862,9.0,1.4552858924842313,-11.615422987431973,5,0
S,b_00_80,none,trail_10,False,469,5,0.40085287846481876,0.5616215455251974,-7.146506425087193,0.9999999999995549,263.4005048513176,188.0,0.04143018448472518,-0.027319884416567075,33.09381663113006,17.0,1.8033865441011638,-16.076866706037862,4,0
S,b_00_80,none,fixed_5,False,1289,0,0.5570209464701319,0.5326823126592977,1.7257389118621265,0.042197197122376025,686.6275010178347,718.0,0.0067464249459498506,0.0060422904145789325,5.0,5.0,1.3216957491784502,2.433863381083423,5,4
S,b_00_80,none,fixed_10,False,1025,0,0.5385365853658537,0.5548667348639118,-1.0852391974081874,0.8610921361513033,568.7384032355096,552.0,0.007943119999695745,0.007242392630943506,10.0,10.0,1.2572413931275004,-1.633014949805811,5,2
S,b_00_80,none,fixed_20,False,666,5,0.5675675675675675,0.5679730157629024,-0.06053505862679631,0.5241352528545711,378.270028498093,378.0,0.017742608944979983,0.017212624916505104,20.0,20.0,1.4211342058509293,-0.040544819533483434,5,3
S,b_00_80,dif_gt_dea,death_cross,False,508,0,0.4409448818897638,0.5296865740932216,-4.0588319424964565,0.9999753406049249,269.0807796393566,224.0,0.013804842554781338,-0.005039716539589567,5.366141732283465,5.0,1.7355778949355094,-8.874169220345784,5,0
S,b_00_80,dif_gt_dea,k_turn_down,False,508,0,0.4507874015748031,0.5207180918663155,-3.203582195927477,0.9993213535528415,264.52479066808826,229.0,0.010135034962505974,-0.003915087808010698,3.395669291338583,3.0,1.6396673947858664,-6.993069029151233,5,0
S,b_00_80,dif_gt_dea,k_over_80,False,299,1,0.7759197324414716,0.5459181217470602,7.976752343806448,7.511692096139833e-16,163.229518402371,232.0,0.021654967354522468,0.027184688560758508,17.59531772575251,8.0,1.818497401287513,23.000161069441138,5,5
S,b_00_80,dif_gt_dea,macd_death,False,328,0,0.4451219512195122,0.5487086172917667,-3.840087922423506,0.9999385048725621,179.97642647169948,146.0,0.028504396111759547,-0.009336133653156664,13.548780487804878,11.0,1.9711256028733175,-10.358666607225448,5,0
S,b_00_80,dif_gt_dea,trail_5,False,335,2,0.49850746268656715,0.5533421350651616,-2.0883418917328522,0.9816164974359919,185.36961524682914,167.0,0.028012860739561038,0.0,17.04776119402985,10.0,2.016829179999927,-5.483467237859446,5,1
S,b_00_80,dif_gt_dea,trail_10,False,232,3,0.4698275862068966,0.5695237690957281,-3.1771727382558987,0.9992564078580141,132.12951443020893,109.0,0.07017306505977788,-0.009352618037352822,40.25,21.0,2.587902860153192,-9.969618288883153,4,0
S,b_00_80,dif_gt_dea,fixed_5,False,446,0,0.5717488789237668,0.5295022425596396,1.742318772143096,0.04072634021266062,236.15800018159928,255.0,0.011044281147829205,0.010342240888418841,5.0,5.0,1.5308120357870547,4.224663636412718,5,4
S,b_00_80,dif_gt_dea,fixed_10,False,373,0,0.5576407506702413,0.5510485136844101,0.20425846074163867,0.4190757645647368,205.54109560428498,208.0,0.016298115702666618,0.009575946950658887,10.0,10.0,1.599134733528108,0.6592236985831224,5,3
