date,coint|MN|free,coint|MN|actual,coint|MN|worst,coint|L1|free,coint|L1|actual,coint|L1|worst,coint|L2|free,coint|L2|actual,coint|L2|worst,dist|MN|free,dist|MN|actual,dist|MN|worst,dist|L1|free,dist|L1|actual,dist|L1|worst,dist|L2|free,dist|L2|actual,dist|L2|worst
2011-03-22,-0.0005491693119326624,-0.0007091693119326625,-0.0007591693119326623,-0.003360023026804887,-0.003360023026804887,-0.003360023026804887,-0.0016403467420351037,-0.0018003467420351037,-0.0018503467420351038,0.0007793494965215253,0.0007793494965215253,0.0007793494965215253,-0.0004792418818382327,-0.0004792418818382327,-0.0004792418818382327,0.0007799209481615721,0.0007799209481615721,0.0007799209481615721
2011-03-23,0.0006414099806963003,0.0006414099806963003,0.0006414099806963003,0.00016940196779567928,0.00016940196779567928,0.00016940196779567928,0.001504208738207813,0.001504208738207813,0.001504208738207813,-0.0003077892216764466,-0.00038778922167644666,-0.0004127892216764466,0.0021425884699523,0.0021425884699523,0.0021425884699523,1.4663646666468466e-05,-6.533635333353153e-05,-9.033635333353151e-05
2011-03-24,-0.000124542526414001,-0.000124542526414001,-0.000124542526414001,0.009965732281067919,0.009965732281067919,0.009965732281067919,0.0054782489062521365,0.0054782489062521365,0.0054782489062521365,-0.0003378632307791618,-0.0003378632307791618,-0.0003378632307791618,0.008603842271908534,0.008603842271908534,0.008603842271908534,0.00161047724786606,0.00161047724786606,0.00161047724786606
2011-03-25,-0.002057406169686524,-0.002057406169686524,-0.002057406169686524,-0.0009463703558581394,-0.0009463703558581394,-0.0009463703558581394,2.760182978928105e-06,2.760182978928105e-06,2.760182978928105e-06,-0.0002249778033096783,-0.0002249778033096783,-0.0002249778033096783,0.00606905120364144,0.00606905120364144,0.00606905120364144,-1.8094206319474448e-05,-1.8094206319474448e-05,-1.8094206319474448e-05
2011-03-28,8.090502170308156e-05,8.090502170308156e-05,8.090502170308156e-05,-0.001887446274236082,-0.001887446274236082,-0.001887446274236082,-0.0010185564699620952,-0.0010185564699620952,-0.0010185564699620952,0.00027468687757566666,0.00027468687757566666,0.00027468687757566666,-0.0007969443565620682,-0.0007969443565620682,-0.0007969443565620682,-0.00041283243526771263,-0.00041283243526771263,-0.00041283243526771263
2011-03-29,-0.0012068565137404175,-0.0012068565137404175,-0.0012068565137404175,0.006990608940098303,0.006990608940098303,0.006990608940098303,0.0027800962968275557,0.0027800962968275557,0.0027800962968275557,0.00013466543009031385,0.00013466543009031385,0.00013466543009031385,0.009956268369896049,0.009956268369896049,0.009956268369896049,0.0023807148000201785,0.0023807148000201785,0.0023807148000201785
2011-03-30,-0.0006976916545998107,-0.0007776916545998108,-0.0008026916545998107,0.008920189362849978,0.008920189362849978,0.008920189362849978,0.0016806441207972422,0.001600644120797242,0.001575644120797242,-0.0004074059097398941,-0.0004074059097398941,-0.0004074059097398941,0.01027938530268958,0.01027938530268958,0.01027938530268958,0.0038639985109527263,0.0038639985109527263,0.0038639985109527263
2011-03-31,-0.0012256478822707001,-0.0012256478822707001,-0.0012256478822707001,0.0016936880904989625,0.0016936880904989625,0.0016936880904989625,-5.2522337953664344e-05,-5.2522337953664344e-05,-5.2522337953664344e-05,-0.00021520398862492907,-0.00021520398862492907,-0.00021520398862492907,0.0036012409336747043,0.0036012409336747043,0.0036012409336747043,-2.077368646546396e-05,-2.077368646546396e-05,-2.077368646546396e-05
2011-04-01,0.000735783892567643,0.0006557838925676429,0.0006307838925676431,0.00924741509809307,0.00924741509809307,0.00924741509809307,0.00249935407729156,0.0024193540772915597,0.00239435407729156,-8.763406477745871e-05,-0.0001676340647774587,-0.0001926340647774587,0.008745739305878247,0.008585739305878248,0.008535739305878249,0.003125730375167157,0.0030457303751671573,0.0030207303751671574
2011-04-04,0.0011891811459056266,0.0010291811459056267,0.0009791811459056267,0.0001125426087424386,0.0001125426087424386,0.0001125426087424386,0.0004612975524168117,0.0003012975524168117,0.0002512975524168118,-0.000910176158772949,-0.000990176158772949,-0.0010151761587729488,0.0035450102514382686,0.003385010251438268,0.003335010251438269,0.0014808116334039557,0.0014008116334039557,0.0013758116334039558
2011-04-05,-0.000738963828495956,-0.000738963828495956,-0.000738963828495956,-0.0019471424122010916,-0.0019471424122010916,-0.0019471424122010916,-0.0013877456601596172,-0.0013877456601596172,-0.0013877456601596172,-0.00023391210508245664,-0.00023391210508245664,-0.00023391210508245664,-0.005218383172193669,-0.005218383172193669,-0.005218383172193669,-0.002179734298221897,-0.002179734298221897,-0.002179734298221897
2011-04-06,0.0017944635815448167,0.0017944635815448167,0.0017944635815448167,0.007924297377119378,0.007924297377119378,0.007924297377119378,0.0016849392567448718,0.0016849392567448718,0.0016849392567448718,0.0001772443696062942,0.0001772443696062942,0.0001772443696062942,0.005406412120864013,0.005406412120864013,0.005406412120864013,0.002903158093245678,0.002903158093245678,0.002903158093245678
2011-04-07,0.0009065765945985265,0.0008265765945985265,0.0008015765945985267,-0.00277037903246824,-0.00277037903246824,-0.00277037903246824,-0.0003676227717860192,-0.00044762277178601927,-0.00047262277178601917,-0.0002885240195915822,-0.0002885240195915822,-0.0002885240195915822,-0.0019994894006790387,-0.0019994894006790387,-0.0019994894006790387,-0.0012217101833057297,-0.0012217101833057297,-0.0012217101833057297
2011-04-08,0.00029097998601491926,0.00013097998601491927,8.097998601491932e-05,-0.005803073171057304,-0.005963073171057305,-0.0060130731710573045,-0.0012996192267816676,-0.0014596192267816676,-0.0015096192267816673,0.0008532663867108603,0.0007732663867108603,0.0007482663867108603,0.0008694188165722705,0.0008694188165722705,0.0008694188165722705,-0.00018358355647927205,-0.0002635835564792721,-0.0002885835564792719
2011-04-11,0.00018364571003567643,0.00010364571003567643,7.864571003567643e-05,-0.0038890783040742725,-0.0038890783040742725,-0.0038890783040742725,-0.0013655161624853752,-0.0014455161624853752,-0.0014705161624853753,-0.0004002303674755514,-0.00048023036747555145,-0.0005052303674755514,-0.00025304104573407594,-0.00025304104573407594,-0.00025304104573407594,-0.0013595258997895487,-0.001439525899789549,-0.001464525899789549
2011-04-12,-0.0001492892246884897,-0.0001492892246884897,-0.0001492892246884897,-0.0019209359103761648,-0.0019209359103761648,-0.0019209359103761648,-0.0035519330360184844,-0.0035519330360184844,-0.0035519330360184844,-0.0016029901765877348,-0.001682990176587735,-0.0017079901765877348,-0.0030975562637338026,-0.003257556263733803,-0.0033075562637338027,-0.003103575058567354,-0.0031835750585673533,-0.003208575058567353
2011-04-13,-0.0002661648893984486,-0.0003461648893984486,-0.0003711648893984486,-0.001033689908560742,-0.0011936899085607422,-0.001243689908560742,0.0007170086624500582,0.0006370086624500582,0.0006120086624500583,-0.0004218807159716342,-0.0005818807159716342,-0.0006318807159716342,4.613551173517361e-05,4.613551173517361e-05,4.613551173517361e-05,-0.0007326709647315188,-0.0008926709647315189,-0.0009426709647315188
2011-04-14,-0.0006817617314710866,-0.0006817617314710866,-0.0006817617314710866,0.002977591715899891,0.002977591715899891,0.002977591715899891,0.0013681869272535395,0.0013681869272535395,0.0013681869272535395,0.00018580084226313965,0.00018580084226313965,0.00018580084226313965,0.002386582071874249,0.002386582071874249,0.002386582071874249,0.0008786156678992241,0.0008786156678992241,0.0008786156678992241
2011-04-15,-0.0015080269704692006,-0.0015080269704692006,-0.0015080269704692006,0.003292217191801089,0.003292217191801089,0.003292217191801089,0.0007190418537804999,0.0007190418537804999,0.0007190418537804999,0.0010150129654735052,0.0010150129654735052,0.0010150129654735052,0.003162717569997259,0.003162717569997259,0.003162717569997259,-0.0007215298737107856,-0.0007215298737107856,-0.0007215298737107856
