config,n_days,cagr,ann_simple,ann_vol,sharpe,max_dd,calmar,worst_day,best_day,positive_day_share
cc|tsmom126|p80x50|off|vt20,4528,0.0883513694859428,0.08904487784109864,0.09341428447354062,0.9532254980374055,0.20577069460827602,0.42936808690924905,-0.039068952896950955,0.030085834288530584,0.5170053003533569
cc|tsmom126|p80x50|qqq200|off,4528,0.14151893389599102,0.1461458172800404,0.16598322867500634,0.8804854469133901,0.3698526673726229,0.38263596934779465,-0.07774564525453193,0.11316564415679839,0.38869257950530034
cc|tsmom126|p80x50|qqq200|vt15,4528,0.06441973177848537,0.06471792387265653,0.06750905237581227,0.9586554927831312,0.11792863910948526,0.5462602830401352,-0.029604041468212147,0.028480494344995378,0.38957597173144876
cc|tsmom126|p80x50|qqq200|vt20,4528,0.08301505640554852,0.08359881578438293,0.08756165876645047,0.954742257765611,0.1547544248574061,0.5364309064638397,-0.039068952896950955,0.030085834288530584,0.38979681978798586
cc|ma200|none|off|off,4528,0.14683747697065885,0.15315298616107273,0.17954039098479982,0.8530280307456772,0.41279678010479526,0.35571371688844505,-0.07774564525453193,0.10303292863103955,0.5178886925795053
cc|ma200|none|off|vt15,4528,0.07059152219357001,0.07076978208939107,0.07137747086406192,0.9914862663622785,0.13563409329470644,0.5204555910598997,-0.029604041468212147,0.028480494344995378,0.5187720848056537
cc|ma200|none|off|vt20,4528,0.09081029370810478,0.09124065078079928,0.09274241166653356,0.9838071831565687,0.17766839838556647,0.5111223747907782,-0.039068952896950955,0.030085834288530584,0.5203180212014135
cc|ma200|none|qqq200|off,4528,0.1303192832613509,0.13609928087113632,0.16479337609411657,0.8258783459439989,0.39642413116844644,0.32873700921596094,-0.07774564525453193,0.10303292863103955,0.38869257950530034
cc|ma200|none|qqq200|vt15,4528,0.06293073525818205,0.06335132857020374,0.0680025181348872,0.9316026863085051,0.12779431785291395,0.49243766323486116,-0.029604041468212147,0.028480494344995378,0.38935512367491165
cc|ma200|none|qqq200|vt20,4528,0.08077613615398671,0.08157975915784793,0.08813827572254247,0.9255883268542645,0.16732889760540548,0.482738709869904,-0.039068952896950955,0.030085834288530584,0.3906802120141343
cc|ma200|p70x0|off|off,4528,0.1480593521614877,0.15396782536762388,0.17813690097137463,0.8643230264366474,0.4086640322639231,0.3623009133964305,-0.07774564525453193,0.10303292863103955,0.5030918727915195
cc|ma200|p70x0|off|vt15,4528,0.07051297965762138,0.0706778386975135,0.07111680520555827,0.9938275277302465,0.13536826501955102,0.5208974174813964,-0.029604041468212147,0.028480494344995378,0.5039752650176679
cc|ma200|p70x0|off|vt20,4528,0.09071258893580336,0.09111805959162919,0.09238570906112134,0.9862787277126002,0.1773294950503045,0.5115482278346881,-0.039068952896950955,0.030085834288530584,0.5055212014134276
cc|ma200|p70x0|qqq200|off,4528,0.13523757619421284,0.14030713747567003,0.16396433285841983,0.8557174296974858,0.39642413116844644,0.34114365287401843,-0.07774564525453193,0.10303292863103955,0.3871466431095406
cc|ma200|p70x0|qqq200|vt15,4528,0.06403884514964853,0.06438349422394878,0.06785431606684136,0.9488489156758492,0.12779431785291395,0.5011087051879304,-0.029604041468212147,0.028480494344995378,0.3878091872791519
cc|ma200|p70x0|qqq200|vt20,4528,0.08228338930706025,0.08295598002950798,0.08793516338105066,0.9433766520684528,0.16732889760540548,0.49174643761235254,-0.039068952896950955,0.030085834288530584,0.38913427561837455
cc|ma200|p70x50|off|off,4528,0.14751991950436572,0.15356040576434832,0.1784895055629969,0.8603329662434972,0.4107108734338779,0.3591819185866175,-0.07774564525453193,0.10303292863103955,0.5178886925795053
cc|ma200|p70x50|off|vt15,4528,0.07055721996485831,0.07072381039345228,0.07118197052134392,0.9935635368824994,0.1355001935185206,0.5207167468378141,-0.029604041468212147,0.028480494344995378,0.5187720848056537
cc|ma200|p70x50|off|vt20,4528,0.09077043831854303,0.09117935518621423,0.09247489384337436,0.9859903742160072,0.17749727977601093,0.511390588256276,-0.039068952896950955,0.030085834288530584,0.5203180212014135
cc|ma200|p70x50|qqq200|off,4528,0.13281369755511752,0.13820320917340317,0.1641755545460083,0.8418013848381631,0.39642413116844644,0.3350292959302294,-0.07774564525453193,0.10303292863103955,0.38869257950530034
