config,n_days,cagr,ann_simple,ann_vol,sharpe,max_dd,calmar,worst_day,best_day,positive_day_share
cc|tsmom126|p80x50|qqq200|vt15,2169,0.11303173747961037,0.1101994323009064,0.07858685889176019,1.4022628446403114,0.08139203761607428,1.388732126510708,-0.023552316085646396,0.028416460951019455,0.45597049331489165
cc|tsmom126|p80x50|qqq200|vt20,2169,0.1486139945615772,0.14396017398753214,0.10356197529983241,1.3900871779505841,0.10611816866555324,1.4004575882755357,-0.0314030881141952,0.03682539280177469,0.4568925772245274
cc|ma200|none|off|off,2169,0.2748857890327099,0.2655700201268166,0.2123035042733189,1.2508979587304527,0.2706976591717186,1.0154716146190776,-0.07468190153308563,0.05963978735486982,0.5421853388658368
cc|ma200|none|off|vt15,2169,0.11618456910162722,0.11335028737407714,0.08256728760975963,1.3728231925191507,0.086387903059292,1.3449171120855241,-0.023552316085646396,0.02824577961967648,0.545412632549562
cc|ma200|none|off|vt20,2169,0.15245526027123857,0.14785557525414342,0.10878132855326242,1.3591999401050627,0.11378241019277047,1.3398842581463026,-0.0314030881141952,0.03659781769331739,0.5449515905947441
cc|ma200|none|qqq200|off,2169,0.273982755635815,0.2631284876656702,0.20407697312153766,1.2893590278260572,0.20699689209055427,1.3236080642020298,-0.0669355625955575,0.05963978735486982,0.4582757030889811
cc|ma200|none|qqq200|vt15,2169,0.11562514272099667,0.11272649553882061,0.0810745354252066,1.3904056920907526,0.08290846590330414,1.3946120153260329,-0.023552316085646396,0.02824577961967648,0.46104195481788846
cc|ma200|none|qqq200|vt20,2169,0.15183645708733406,0.14710112327845823,0.1067701341596595,1.377736615545406,0.10818418998557056,1.4034995049423191,-0.0314030881141952,0.03659781769331739,0.4605809128630705
cc|ma200|p70x0|off|off,2169,0.2723911494491902,0.2588639373824982,0.18882475434247623,1.370921616098015,0.21099607942563592,1.2909773024725444,-0.0669355625955575,0.05963978735486982,0.43614568925772246
cc|ma200|p70x0|off|vt15,2169,0.11396637203674298,0.11101155173166868,0.07823571098735722,1.418937085515948,0.08778317418442205,1.298271258650469,-0.023552316085646396,0.02824577961967648,0.4412171507607192
cc|ma200|p70x0|off|vt20,2169,0.14958132284982328,0.14473726106426543,0.10293211264631476,1.4061429163666097,0.11445762664304138,1.3068707366816372,-0.0314030881141952,0.03659781769331739,0.4407561088059013
cc|ma200|p70x0|qqq200|off,2169,0.25856158698068454,0.24749377880080425,0.18651941340884182,1.32690626824088,0.21099607942563592,1.2254331345138227,-0.0669355625955575,0.05963978735486982,0.40848317196864914
cc|ma200|p70x0|qqq200|vt15,2169,0.10976578848723206,0.10718390580573461,0.07761815802292238,1.3809127726798258,0.08778317418442227,1.2504194511880702,-0.023552316085646396,0.02824577961967648,0.4126325495620101
cc|ma200|p70x0|qqq200|vt20,2169,0.14391822011723687,0.13971100363434355,0.10210073135790522,1.3683643767898077,0.11445762664304149,1.257393013801291,-0.0314030881141952,0.03659781769331739,0.41217150760719223
cc|ma200|p70x50|off|off,2169,0.2751559678605038,0.2622169787546574,0.1949508640948378,1.3450413773344272,0.20498183953529636,1.342343148467667,-0.0669355625955575,0.05963978735486982,0.5421853388658368
cc|ma200|p70x50|off|vt15,2169,0.11517238450821354,0.11218091955287292,0.0793375304076627,1.4139703993362276,0.08532502599200675,1.3498077869792022,-0.023552316085646396,0.02824577961967648,0.545412632549562
cc|ma200|p70x50|off|vt20,2169,0.15119634292095818,0.1462964181592044,0.1044208470532997,1.4010269241019477,0.11128488360694766,1.358642234420406,-0.0314030881141952,0.03659781769331739,0.5449515905947441
cc|ma200|p70x50|qqq200|off,2169,0.26734543735634864,0.2553111332332373,0.19104002281264307,1.3364274641216214,0.20015961725730935,1.3356612138834705,-0.0669355625955575,0.05963978735486982,0.4582757030889811
cc|ma200|p70x50|qqq200|vt15,2169,0.11276859094198599,0.10995520067227761,0.07848900972759164,1.4008993240441472,0.08532502599200642,1.3216355885147997,-0.023552316085646396,0.02824577961967648,0.46104195481788846
cc|ma200|p70x50|qqq200|vt20,2169,0.14801173568422255,0.14340606345640086,0.1032779520352297,1.388544801967828,0.11128488360694788,1.3300255244637889,-0.0314030881141952,0.03659781769331739,0.4605809128630705
cc|ma200|p80x0|off|off,2169,0.28230881268232455,0.26908584276629105,0.20135980457709662,1.3363433845768533,0.22566088235288717,1.251031236512014,-0.0669355625955575,0.05963978735486982,0.5002305209774089
cc|ma200|p80x0|off|vt15,2169,0.11729178506937155,0.11422682416961831,0.08116110325804708,1.4074084701194938,0.08932532093798329,1.313085515257256,-0.023552316085646396,0.02824577961967648,0.5043798985707699
cc|ma200|p80x0|off|vt20,2169,0.15403891090592414,0.1490242909815316,0.10688360956462147,1.3942670123938137,0.11647149126317902,1.32254605170168,-0.0314030881141952,0.03659781769331739,0.503918856615952
cc|ma200|p80x0|qqq200|off,2169,0.28052910080626825,0.2669375256012835,0.1975583178006607,1.3511834306598391,0.21481979579519694,1.305881051454479,-0.0669355625955575,0.05963978735486982,0.4426002766251729
cc|ma200|p80x0|qqq200|vt15,2169,0.11661937460154737,0.11353939701684669,0.08010512174796161,1.4173799944288314,0.08932532093798351,1.3055578572453546,-0.023552316085646396,0.02824577961967648,0.44582757030889814
cc|ma200|p80x0|qqq200|vt20,2169,0.15324536921555332,0.14818499191582632,0.10546142298007904,1.4051108711459115,0.1164714912631789,1.3157328677906268,-0.0314030881141952,0.03659781769331739,0.44536652835408025
cc|ma200|p80x50|off|off,2169,0.2793291809235263,0.26732793144655387,0.20415533454063642,1.3094339760852203,0.2249823309857023,1.2415605247741779,-0.0669355625955575,0.05963978735486982,0.5421853388658368
cc|ma200|p80x50|off|vt15,2169,0.1167701667061114,0.11378855577184774,0.08151614262062926,1.3959021135410217,0.0862719018156376,1.3535133021136867,-0.023552316085646396,0.02824577961967648,0.545412632549562
